RootCategory,Textbox69,SystemQuantity3,AdjustmentQuanity4,VatSales8,Profit5,Textbox462,ParentCategory,Qty5,CostOfSales5,Sales5,VatSales6,Profit3,Textbox459,ProductCategory,Textbox48,SystemQuantity2,AdjustmentQuanity3,VatSales5,Profit2,Textbox460,ProductName,ProductUOM2,CurrentRTL,Textbox51,Textbox52,Textbox53,VatRate,Textbox54,Profit1,MrgPercent,LastSold,Textbox56,CostOfSales,Textbox57,Textbox60,Profit,OverallMargin
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,DRUM BRIGHT BLUE TOBACCO 30G,4030700111290,21.30,3.00,47.40,63.90,23.00,11.95,4.55,8.76,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,JPS SILVER 30G VOLUME TOB,4030700111382,20.00,2.00,29.62,40.00,23.00,7.48,2.90,8.92,16/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,GOLDEN VIRG ORIG TOBACCO 30G,4030700111443,21.10,5.00,78.15,105.50,23.00,19.75,7.60,8.86,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,GOLDEN VIRG BRIGHT YEL 30 30G,4030700118046,20.20,4.00,60.00,80.80,23.00,15.12,5.68,8.65,18/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,RIVERSTONE E/ROLL TOBACCO 30G,4030700124641,19.20,0.00,0.00,0.00,23.00,0.00,0.00,#Error,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,AMBER LEAF ORIG BOX 30G,5011054101433,22.00,16.00,262.24,352.00,23.00,65.76,24.00,8.38,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,AMBER LEAF BLOND POUC 30G,5011054101464,21.50,8.00,128.48,172.00,23.00,32.16,11.36,8.12,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,AMBER LEAF ORIG POUCH 30G,5011054356437,21.50,48.00,770.88,1032.00,23.00,192.96,68.16,8.12,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,TOBACCO,101.00,1609.72,2160.60,403.95,146.93,8.36,CUTTERS CHOICE RYO 30G,96136058,19.60,3.00,43.35,58.80,23.00,11.01,4.44,9.29,17/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE ROLL BLEND E-LIQU 12 12MG,0799439431447,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,11/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE SAPPHIRE E-LIQUID 6 6MG,0799439431836,5.00,3.00,6.90,15.00,23.00,2.79,5.31,43.49,17/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE BLUEBERRY E-LIQUID 6 6MG,0799439431935,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,18/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE BLUEBERRY E-LIQUID12 12MG,0799439431942,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,11/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE APPLE E-LIQUID 12MG,0799439432093,5.00,3.00,6.90,15.00,23.00,2.79,5.31,43.49,19/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE MANGO 6MG,0799439432482,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,16/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE MENTHOL E-LIQU 6MG,0799439432536,5.00,8.00,18.40,40.00,23.00,7.44,14.16,43.49,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE MENTHOL E-LIQU 12MG,0799439432543,5.00,7.00,16.10,35.00,23.00,6.51,12.39,43.49,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE MENTHOL E-LIQU 18MG,0799439432550,5.00,2.00,4.60,10.00,23.00,1.86,3.54,43.49,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE STRWBERRY E-LIQUID 6 6MG,0799439432833,5.00,4.00,9.20,20.00,23.00,3.73,7.07,43.45,19/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE STRWBERRY E-LIQUID12 12MG,0799439432840,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,RY4 HALE E LIQUID 6MG,0799439432987,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,RY4 HALE E LIQUID 18MG,0799439433007,5.00,5.00,11.50,25.00,23.00,4.66,8.84,43.46,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,VUSE ELIQUID GRN MINT 6MG,5000393031877,5.00,1.00,2.44,5.00,23.00,0.93,1.63,40.05,16/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,VUSE ELIQUID GRN MINT 12M,5000393031907,5.00,2.00,4.88,10.00,23.00,1.86,3.26,40.05,16/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,VUSE ELIQUID VCHERRY 12MG,5000393367259,5.00,1.00,2.44,5.00,23.00,0.93,1.63,40.05,17/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,LOGIC COMPACT TOBCCO 18MG,5011054105585,7.00,2.00,8.54,14.00,23.00,2.62,2.84,24.96,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,NORDIC SPR SMOOTHMINT REG 6MG,5011054113399,7.00,2.00,8.54,14.00,23.00,2.62,2.84,24.96,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,NORDIC SPR BERRY CITRUS 6 6MG,5011054113429,7.00,1.00,4.27,7.00,23.00,1.31,1.42,24.96,12/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,NORDIC SPR SMOOTHMNT STNG 9MG,5011054113450,7.00,3.00,12.81,21.00,23.00,3.93,4.26,24.96,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,NORDIC SPR BERRY CITRUS 9 9MG,5011054113481,7.00,2.00,8.54,14.00,23.00,2.62,2.84,24.96,20/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,IVGBAR COLA ICE V2,5056348052411,7.99,9.00,42.66,71.91,23.00,13.41,15.84,27.08,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,IVGBAR ALOE GRAPE ICE V2,5056348052428,7.99,8.00,37.92,63.92,23.00,11.92,14.08,27.08,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,IVGBAR PASSION FRUIT,5056348052466,7.99,10.00,47.40,79.90,23.00,14.90,17.60,27.08,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,IVGBAR CLASSIC MENTHOL,5056348052473,7.99,23.00,109.02,183.77,23.00,34.28,40.47,27.07,19/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,IVGBAR BLUERASPBERRY ICE,5056348075335,7.99,9.00,42.66,71.91,23.00,13.41,15.84,27.08,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,IVGBAR BERRY LEMONADE,5056348075441,7.99,21.00,99.54,167.79,23.00,31.30,36.95,27.07,18/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,IVGBAR PINK LEMONADE,5056348075458,7.99,21.00,99.54,167.79,23.00,31.30,36.95,27.07,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,CIRRO UTTER MENTHOL 18MG,5060545272435,5.00,2.00,4.88,10.00,23.00,1.86,3.26,40.05,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,CIRRO 50:50 CHERRY BLAST,5060545272480,4.50,1.00,2.20,4.50,23.00,0.84,1.46,39.89,15/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,CIRRO UTTER MENTHOL 6MG,5060545274279,5.00,3.00,7.32,15.00,23.00,2.79,4.89,40.05,17/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,CIRRO BLUEBERRY 6MG,5060545274408,5.00,1.00,2.44,5.00,23.00,0.93,1.63,40.05,17/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,BUBBLE GUM ELIQUID 18MG,5391519812495,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,CIGARETTES/ TOBACCO,1069.00,11098.39,15187.44,2838.90,1250.15,10.12,VAPE LIQUIDS,162.00,659.08,1161.49,216.59,285.82,30.25,HALE FLARE KIT BLACK,6921426621270,35.00,1.00,21.34,35.00,23.00,6.54,7.12,25.02,19/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,LIGHTERS,43.00,43.04,97.10,17.99,36.07,45.59,U140 UTILITY LIGHTER B1,3086126788388,4.30,2.00,5.50,8.60,23.00,1.60,1.50,21.43,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,LIGHTERS,43.00,43.04,97.10,17.99,36.07,45.59,BIC LIGHTER ELECTRNC J38 PACK,3086126789880,2.00,33.00,30.36,66.00,23.00,12.21,23.43,43.56,24/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,LIGHTERS,43.00,43.04,97.10,17.99,36.07,45.59,POPPELL ELECTRON LIGHTER,8710732226907,2.00,6.00,1.92,12.00,23.00,2.22,7.86,80.37,14/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,LIGHTERS,43.00,43.04,97.10,17.99,36.07,45.59,CRICKET FIREFLEX CLIPSTRI UNIT   1,8710732230461,5.25,2.00,5.26,10.50,23.00,1.96,3.28,38.41,12/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,MATCHES,7.00,0.91,2.10,0.42,0.77,45.83,MATCHES CARA BOX. 100PK,53999245,0.30,7.00,0.91,2.10,23.00,0.42,0.77,45.83,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,OCB VIRGIN SLIM PAPER & T,3057067336327,2.00,23.00,22.31,46.00,23.00,8.51,15.18,40.49,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,RIZLA MENTHOL ULTRA SLIM 120,4030700130628,1.30,2.00,1.42,2.60,23.00,0.48,0.70,33.02,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,RIZLA ULTRA SLIM FILT TIP 120,4030700131250,1.40,26.00,18.46,36.40,23.00,6.76,11.18,37.72,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,SWAN EXTRA SLIM PRE CUT 1,50226894,1.10,4.00,2.32,4.40,23.00,0.84,1.24,34.83,13/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,SWAN SLIMLINE F/TIPS LOOS 150PK,50226962,1.43,4.00,2.32,5.72,0.00,0.00,3.40,59.44,21/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,RIZLA REG PAPERS RED 50'S,54006850,0.60,6.00,1.08,3.60,23.00,0.66,1.86,63.27,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,RIZLA REG PAPER GREEN 50S,54006867,0.60,47.00,7.99,28.20,23.00,5.20,15.01,65.26,24/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,RIZLA REG PAPERS BLUE 50S,54006874,0.60,7.00,1.19,4.20,23.00,0.77,2.24,65.31,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,MATCHES CARA 10PK,7310683400015,1.99,7.00,8.26,13.93,23.00,2.60,3.07,27.10,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,PAPERS,132.00,70.81,157.35,28.10,58.44,45.21,MASCOTTE  PAPERS&TIPS 200G,8710993007178,2.05,6.00,5.46,12.30,23.00,2.28,4.56,45.51,22/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,TOBACCO ACCESSORIES,185.00,119.59,265.55,48.19,97.77,44.98,TOBACCO ACCESSORIES OTHER,3.00,4.83,9.00,1.68,2.49,34.02,RIZLA ROLLINGMACHINE 70MM,5410133879216,3.00,3.00,4.83,9.00,23.00,1.68,2.49,34.02,12/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,ACCESSORIES,19.00,72.06,143.00,26.76,44.18,38.01,VUSE EPOD CHILLED MINT 12MG,5000393169204,7.00,10.00,34.10,70.00,23.00,13.10,22.80,40.07,18/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,ACCESSORIES,19.00,72.06,143.00,26.76,44.18,38.01,VUSE  EPOD VERYBERRY VPRO 12MG,5000393169303,7.00,5.00,17.05,35.00,23.00,6.55,11.40,40.07,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,ACCESSORIES,19.00,72.06,143.00,26.76,44.18,38.01,VUSE EPOD GRAPHITE BLACK,5000393169792,7.00,4.00,13.64,28.00,23.00,5.24,9.12,40.07,23/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,ACCESSORIES,19.00,72.06,143.00,26.76,44.18,38.01,VUSE EPEN3 BLACK DEVICE,5000393170514,10.00,-1.00,-4.88,-10.00,23.00,-1.87,-3.25,39.98,19/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,ACCESSORIES,19.00,72.06,143.00,26.76,44.18,38.01,HALE GLOW BLACK DEVICE,5391519810897,20.00,1.00,12.15,20.00,23.00,3.74,4.11,25.28,17/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE  EPOD CHILLMINT VPRO 6MG,5000393169273,7.00,1.00,3.41,7.00,23.00,1.31,2.28,40.07,11/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
TOBACCO,1495.00,12261.58,17337.99,3240.34,1836.07,13.02,VAPES,241.00,1043.60,1885.00,353.25,488.15,31.87,CAPSULES/PODS,107.00,448.29,822.00,154.01,219.70,32.89,VUSE  EPOD VERYBERRY VPRO 18MG,5000393169334,7.00,2.00,6.82,14.00,23.00,2.62,4.56,40.07,18/04/22,1495.00,12261.58,17337.99,3240.34,1836.07,13.02
