RootCategory,Textbox69,SystemQuantity3,AdjustmentQuanity4,VatSales8,Profit5,Textbox462,ParentCategory,Qty5,CostOfSales5,Sales5,VatSales6,Profit3,Textbox459,ProductCategory,Textbox48,SystemQuantity2,AdjustmentQuanity3,VatSales5,Profit2,Textbox460,ProductName,ProductUOM2,CurrentRTL,Textbox51,Textbox52,Textbox53,VatRate,Textbox54,Profit1,MrgPercent,LastSold,Textbox56,CostOfSales,Textbox57,Textbox60,Profit,OverallMargin
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,DRUM THE ORIGINAL TOBACCO 30G,4030700111269,19.90,3.00,44.43,59.70,23.00,11.16,4.11,8.47,16/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,DRUM BRIGHT BLUE TOBACCO 30G,4030700111290,19.90,1.00,14.96,19.90,23.00,3.72,1.22,7.54,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,JPS SILVER 30G VOLUME TOB,4030700111382,18.70,3.00,41.64,56.10,23.00,10.50,3.96,8.68,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,JPS BLUE TOBACCO 30G,4030700111412,19.90,2.00,29.62,39.80,23.00,7.44,2.74,8.47,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,GOLDEN VIRG ORIG TOBACCO 30G,4030700111443,19.70,6.00,87.78,118.20,23.00,22.08,8.34,8.68,14/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,RIVERSTONE E/ROLL TOBACCO 30G,4030700124641,18.00,1.00,13.30,18.00,23.00,3.37,1.33,9.09,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,AMBER LEAF ORIG BOX 30G,5011054101433,20.60,10.00,153.70,206.00,23.00,38.50,13.80,8.24,16/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,AMBER LEAF BLOND POUC 30G,5011054101464,20.10,4.00,60.12,80.40,23.00,15.04,5.24,8.02,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,AMBER LEAF ORIG POUCH 30G,5011054356437,20.10,21.00,315.63,422.10,23.00,78.96,27.51,8.02,16/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,TOBACCO,53.00,788.60,1057.40,197.73,71.07,8.27,CUTTERS CHOICE RYO 30G,96136058,18.60,2.00,27.42,37.20,23.00,6.96,2.82,9.33,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,SUPERIOR 12MG LIQUID,0799439431492,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,12/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,HALE PLATINUM E-LIQU 18MG,0799439431751,5.00,2.00,4.60,10.00,23.00,1.86,3.54,43.49,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,HALE MENTHOL E-LIQU 6MG,0799439432536,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,10/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,RY4 HALE E LIQUID 6MG,0799439432987,5.00,2.00,4.60,10.00,23.00,1.86,3.54,43.49,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,RY4 HALE E LIQUID 18MG,0799439433007,5.00,2.00,4.60,10.00,23.00,1.86,3.54,43.49,12/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,VYPE EPEN3 WBERRIES CAPS 18MG,5000393167644,6.00,1.00,2.93,6.00,23.00,1.12,1.95,39.96,10/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,VYPE ELIQUID VERY CHERRY 12MG,5000393167910,5.00,1.00,2.44,5.00,23.00,0.93,1.63,40.05,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,VYPE ELIQUID PANACOTTA 12MG,5000393168276,6.00,1.00,2.98,6.00,23.00,1.12,1.90,38.93,12/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,CIRRO REG TOBAC 12MG,5000393199881,4.50,2.00,4.40,9.00,23.00,1.68,2.92,39.89,12/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,LOGIC LQD GOLD AUTUM 18MG,5011054103307,6.00,1.00,3.66,6.00,23.00,1.12,1.22,25.00,12/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,LOGIC LQD BERRY MINT 12MG,5011054104984,6.00,2.00,7.32,12.00,23.00,2.24,2.44,25.00,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,LOGIC LQD RST TOBACCO 12M,5011054105011,6.00,4.00,14.64,24.00,23.00,4.49,4.87,24.96,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,LOGIC LQD TOBACCO 12MG,5011054107688,6.00,1.00,3.66,6.00,23.00,1.12,1.22,25.00,14/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,LOGIC LQD BERRY MINT 6MG,5011054107787,6.00,1.00,3.66,6.00,23.00,1.12,1.22,25.00,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,LOGIC LQD STRAWBERRY 6MG,5011054107848,6.00,1.00,3.66,6.00,23.00,1.12,1.22,25.00,10/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,LOGIC COMP PEPPERMINT 12M,5011054110572,7.00,1.00,4.27,7.00,23.00,1.31,1.42,24.96,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,NORDIC SPR SMOOTHMINT REG 6MG,5011054113399,7.00,4.00,17.08,28.00,23.00,5.24,5.68,24.96,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,CIRRO UTTER MENTHOL 6MG,5060545274279,4.50,4.00,8.80,18.00,23.00,3.36,5.84,39.89,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,CIRRO 50:50 UTT MENTHOL 6MG,5060545274415,4.50,2.00,4.40,9.00,23.00,1.68,2.92,39.89,14/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,CIRRO REG TOBAC 6MG,5060545274439,4.50,1.00,2.20,4.50,23.00,0.84,1.46,39.89,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,CIRRO STRAWB SEN 6MG,5060545274446,4.50,1.00,2.20,4.50,23.00,0.84,1.46,39.89,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,CIGARETTES/ TOBACCO,531.00,5314.74,7228.65,1351.45,562.46,9.57,VAPE LIQUIDS,37.00,109.00,202.00,37.70,55.30,33.66,BUBBLE GUM ELIQUID 18MG,5391519812495,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,10/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,LIGHTERS,13.00,13.40,26.74,5.03,8.31,38.28,NEWPORT LIGHTER FUEL 100ML,5010062950002,2.50,1.00,1.42,2.50,23.00,0.47,0.61,30.05,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,LIGHTERS,13.00,13.40,26.74,5.03,8.31,38.28,CRICKET LIGHTER SIMPLICI STD,8710732229915,1.75,11.00,9.35,19.25,23.00,3.63,6.27,40.14,16/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,LIGHTERS,13.00,13.40,26.74,5.03,8.31,38.28,CRICKET FIREFLEX CLIPSTRI UNIT   1,8710732230461,4.99,1.00,2.63,4.99,23.00,0.93,1.43,35.22,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,MATCHES,13.00,4.54,8.10,1.54,2.02,30.79,MP MATCHES EXTRA LONG 12 x 3,5011078210005,1.35,4.00,3.28,5.40,23.00,1.00,1.12,25.45,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,MATCHES,13.00,4.54,8.10,1.54,2.02,30.79,MATCHES CARA BOX. 100PK,53999245,0.30,9.00,1.26,2.70,23.00,0.54,0.90,41.67,14/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,OCB VIRGIN SLIM PAPER & T,3057067336327,2.00,1.00,0.97,2.00,23.00,0.37,0.66,40.49,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA POLAR BL CRBALL US 60pk,4030700126928,1.60,3.00,2.40,4.80,23.00,0.90,1.50,38.46,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA MENTHOL ULTRA SLIM 120,4030700130628,1.30,5.00,3.55,6.50,23.00,1.20,1.75,33.02,14/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA ULTRA SLIM FILT TIP 120,4030700131250,1.40,11.00,7.81,15.40,23.00,2.86,4.73,37.72,16/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,SWAN SLIMLINE F/TIPS LOOS 150PK,50226962,1.43,4.00,2.32,5.72,0.00,0.00,3.40,59.44,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA REG PAPERS RED 50'S,54006850,0.60,4.00,0.72,2.40,23.00,0.45,1.23,63.08,14/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA REG PAPER GREEN 50S,54006867,0.60,44.00,7.48,26.40,23.00,4.89,14.03,65.23,16/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA REG PAPERS BLUE 50S,54006874,0.60,2.00,0.34,1.20,23.00,0.22,0.64,65.31,14/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA PAPER GREEN 32LEAVE,54034488,1.00,1.00,0.52,1.00,23.00,0.19,0.29,35.80,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA PAPER RED 32LEAVES,54034495,1.00,1.00,0.51,1.00,23.00,0.19,0.30,37.04,10/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,RIZLA KING SILVER SLIMS,54034518,1.50,1.00,0.79,1.50,23.00,0.28,0.43,35.25,11/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,MATCHES CARA 10PK,7310683400015,1.99,2.00,2.36,3.98,23.00,0.74,0.88,27.16,15/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,MASCOTTE GREEN 50 206G,8710993003644,0.50,2.00,0.34,1.00,23.00,0.18,0.48,58.54,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,MASCOTTE PRCUT FILTE5.3MM,8710993005136,1.08,1.00,0.57,1.08,23.00,0.20,0.31,35.23,12/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14
TOBACCO,642.00,5366.03,7343.47,1371.80,605.64,10.14,TOBACCO ACCESSORIES,111.00,51.29,114.82,20.35,43.18,45.71,PAPERS,85.00,33.35,79.98,13.78,32.85,49.62,MASCOTTE  PAPERS&TIPS 200G,8710993007178,2.00,3.00,2.67,6.00,23.00,1.11,2.22,45.40,13/09/21,642.00,5366.03,7343.47,1371.80,605.64,10.14

Textbox221,Textbox222,Textbox223,Textbox224,Textbox937,Textbox938,Textbox939
0.00,5.72,5.72,0.00,"7,343.47","5,971.67","1,371.80"
23.00,"7,337.75","5,965.95","1,371.80","7,343.47","5,971.67","1,371.80"

